ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.5052,-11.0735,3.0407,-4.4081,-8.6351,1.4747,0.4312,3.4874,-0.1746,-0.4413,0.506,0.094,0.0,28.44,27.6,-26.7,136.55,61.71,71.5,3.1,1002.65,56.683,45.301266,14.280833,184.98,NaN,,5.04,12.903226,218.58,20 / 21,1051040,2021-12-05 19:54:14:867
-4.4055,-3.4549,1.925,-4.3508,-8.2901,2.9179,-0.4449,1.7107,0.106,0.5184,0.5543,-0.256,0.0,27.48,22.8,-26.46,156.96,62.67,60.35,3.1,1002.62,55.416,45.301247,14.280816,185.0,NaN,,5.15,12.903226,198.02,20 / 21,1051540,2021-12-05 19:54:15:367
-2.4924,-6.1293,2.5379,-4.6199,-8.6164,0.7645,2.1275,2.487,1.7734,-1.2776,0.007,0.3396,0.0,23.76,27.66,-25.68,128.78,60.82,71.11,3.1,1002.66,57.474,45.301247,14.280816,185.0,NaN,,5.15,12.903226,198.02,20 / 21,1052040,2021-12-05 19:54:15:867
-4.4198,-3.9937,4.585,-4.0612,-8.6852,2.0601,-0.3586,4.6916,2.525,1.0089,0.7052,-0.3556,0.0,26.16,25.74,-24.9,139.1,59.78,68.36,3.1,1002.58,57.233,45.301228,14.280808,185.02,NaN,,5.15,12.903226,185.76,18 / 19,1052541,2021-12-05 19:54:16:368
-2.3512,-4.8652,3.249,-4.5919,-8.5062,1.6521,2.8919,2.59,0.6248,-0.8829,0.6795,0.3463,0.0,22.38,27.54,-24.78,125.26,60.16,70.21,3.1,1002.71,58.208,45.301228,14.280808,185.02,NaN,,5.15,12.903226,185.76,18 / 19,1053040,2021-12-05 19:54:16:867
-2.3201,-8.4255,1.1133,-4.8906,-8.2538,2.0314,3.8419,-2.5324,-1.2365,1.1011,0.4132,-0.4032,0.0,27.24,22.8,-23.4,145.76,57.32,67.44,3.1,1002.57,56.65,45.301216,14.280805,185.03,NaN,,5.07,12.903226,172.74,18 / 20,1053540,2021-12-05 19:54:17:367
-3.6225,-10.4055,-1.6257,-4.827,-7.8505,3.3526,3.5005,-4.3076,-0.3191,-1.415,-0.183,0.6438,0.0,25.38,21.66,-26.82,153.07,53.18,55.22,3.1,1002.67,54.905,45.301216,14.280805,185.03,NaN,,5.07,12.903226,172.74,18 / 20,1054040,2021-12-05 19:54:17:867
-4.6736,-10.8317,-2.9665,-4.9939,-8.3549,1.1942,-2.9718,-8.0985,0.3094,1.4707,-0.1983,-0.2511,0.0,28.68,25.56,-19.5,140.39,58.43,76.55,3.1,1002.54,57.483,45.301205,14.280808,185.05,NaN,,5.04,12.903226,189.65,20 / 21,1054540,2021-12-05 19:54:18:367
-2.9809,-14.7248,-2.1381,-3.804,-7.9567,4.2885,0.4856,-4.6899,-2.8687,1.1463,-0.6326,0.1527,0.0,28.56,22.14,-23.04,172.61,58.0,55.53,3.1,1002.61,52.887,45.301205,14.280808,185.05,NaN,,5.04,12.903226,189.65,20 / 21,1055040,2021-12-05 19:54:18:867
-10.1158,-16.7312,-1.573,-4.6737,-8.5537,1.0775,-2.5594,-5.6156,1.6089,0.0071,1.1022,0.2101,0.0,25.98,29.04,-19.44,135.5,61.91,76.41,3.1,1002.66,58.368,45.301186,14.280804,185.06,NaN,,5.04,12.903226,208.66,20 / 20,1055540,2021-12-05 19:54:19:367
-6.6465,-10.9801,4.0631,-4.5077,-8.2298,2.8497,-2.1388,-2.7504,1.2133,-0.6789,0.6447,-0.0593,0.0,28.44,21.0,-25.2,172.64,57.79,52.28,3.1,1002.61,53.827,45.301186,14.280804,185.06,NaN,,5.04,12.903226,208.66,20 / 20,1056041,2021-12-05 19:54:19:868
-5.696,-7.2331,1.2618,-4.3813,-8.6443,1.5004,-1.3147,1.4112,-0.2386,0.2496,1.0247,0.1521,0.0,26.28,27.84,-21.18,141.64,61.82,71.1,3.1,1002.63,53.172,45.30117,14.280799,185.08,NaN,,4.99,12.903226,202.36,20 / 20,1056540,2021-12-05 19:54:20:367
-4.8867,-6.704,4.1469,-4.1962,-8.3789,2.8906,0.6766,4.6415,-0.3503,-0.4804,0.6398,-0.1693,0.0,28.62,21.72,-25.68,167.05,58.7,55.44,3.1,1002.59,59.459,45.30117,14.280799,185.08,NaN,,4.99,12.903226,202.36,20 / 20,1057040,2021-12-05 19:54:20:867
-2.0543,-5.4015,2.842,-4.7304,-8.461,1.4849,2.3768,3.0356,1.4409,-0.5262,-0.0853,-0.0685,0.0,26.04,26.22,-24.48,133.74,59.63,72.57,3.1,1003.19,57.439,45.30116,14.280793,185.09,NaN,,4.96,12.903226,185.04,18 / 21,1057541,2021-12-05 19:54:21:368
-3.8141,-4.0152,3.0479,-4.0178,-8.4611,2.9046,0.3881,3.9982,-0.6923,1.0364,0.101,-0.3458,0.0,28.86,23.28,-23.88,155.19,60.74,65.0,3.1,1002.66,62.638,45.30116,14.280793,185.09,NaN,,4.96,12.903226,185.04,18 / 21,1058040,2021-12-05 19:54:21:867
-2.4493,-5.107,4.0032,-4.7652,-8.4606,1.3714,2.4092,3.392,1.4754,-1.7235,-0.8562,0.2492,0.0,28.02,22.62,-25.98,159.94,55.47,57.01,3.1,1002.77,54.789,45.301147,14.280793,185.11,NaN,,4.91,12.903226,192.31,16 / 20,1058540,2021-12-05 19:54:22:367
-3.7566,-6.5124,1.1636,-4.6059,-8.3411,2.3199,0.8493,1.8287,-1.1563,0.3186,0.057,0.0329,0.0,29.4,23.94,-23.76,149.36,55.14,65.12,3.1,1002.68,58.548,45.301147,14.280793,185.11,NaN,,4.91,12.903226,192.31,16 / 20,1059041,2021-12-05 19:54:22:868
-4.008,-7.9179,1.3192,-4.7136,-8.0348,3.0651,0.1214,-2.117,-4.3364,-1.817,-1.2087,0.2357,0.0,27.72,22.98,-25.98,159.7,55.02,56.97,3.1,1002.72,53.042,45.301136,14.280789,185.12,NaN,,4.87,12.903226,166.68,19 / 21,1059540,2021-12-05 19:54:23:367
-1.6999,-10.7359,-2.9186,-5.1598,-8.0484,2.1841,-0.7301,-2.4721,-2.5887,1.1036,0.707,-0.2908,0.0,28.26,24.06,-23.76,143.52,55.16,67.06,3.1,1002.59,58.991,45.301136,14.280789,185.12,NaN,,4.87,12.903226,166.68,19 / 21,1060040,2021-12-05 19:54:23:867
-9.4789,-12.9243,-4.9609,-5.0562,-7.5966,3.5913,-2.8473,-8.0883,-7.628,-1.7229,0.3258,0.0311,0.0,27.84,20.46,-27.84,159.4,50.77,54.61,3.1,1002.61,57.21,45.30112,14.280792,185.14,NaN,,4.82,12.903226,192.58,19 / 21,1060541,2021-12-05 19:54:24:368
-8.4542,-11.7104,0.6441,-5.2386,-7.9613,2.312,-0.2706,-1.6158,-2.7526,1.1616,0.547,0.1985,0.0,27.18,27.36,-21.54,131.73,56.63,73.52,3.1,1002.55,59.047,45.30112,14.280792,185.14,NaN,,4.82,12.903226,192.58,19 / 21,1061040,2021-12-05 19:54:24:867
-6.6465,-11.8469,9.8884,-5.0379,-7.5136,3.7862,-1.6829,-6.0188,-6.1661,0.0486,-0.891,0.1948,0.0,28.56,21.6,-26.52,156.61,54.05,58.69,3.1,1002.62,60.248,45.30111,14.28079,185.15,NaN,,4.81,12.903226,186.69,19 / 22,1061540,2021-12-05 19:54:25:367
-7.5731,-11.2004,5.9234,-5.0359,-8.2435,1.6897,-1.6082,-2.1189,2.3543,-0.2709,0.1016,-0.0807,0.0,24.48,27.36,-24.9,124.45,57.73,72.32,3.1,1002.72,54.996,45.30111,14.28079,185.15,NaN,,4.81,12.903226,186.69,19 / 22,1062041,2021-12-05 19:54:25:868
-5.8301,-8.289,6.3736,-4.7987,-8.0608,2.8578,-1.0314,-0.2282,3.5158,-0.0668,-0.5532,0.2345,0.0,27.42,22.2,-27.12,152.33,55.28,59.22,3.1,1002.68,60.426,45.301098,14.280787,185.17,NaN,,4.8,12.903226,182.96,20 / 22,1062540,2021-12-05 19:54:26:367
-6.3951,-7.1421,2.3009,-5.0427,-8.3165,1.2558,1.1951,2.8647,0.9948,-0.0919,0.0607,-0.1851,0.0,24.96,27.0,-23.76,122.96,58.0,76.02,3.1,1002.7,55.11,45.301098,14.280787,185.17,NaN,,4.8,12.903226,182.96,20 / 22,1063041,2021-12-05 19:54:26:868
-4.6545,-3.9793,3.0335,-4.1059,-8.5757,2.4018,-0.8574,4.7473,2.4275,0.5251,0.8176,-0.3629,0.0,26.64,24.24,-26.46,156.46,60.98,59.67,3.1,1002.65,55.882,45.30108,14.28078,185.18,NaN,,4.8,19.35484,186.95,20 / 20,1063540,2021-12-05 19:54:27:367
-2.9809,-5.1429,3.6201,-4.8671,-8.3939,1.4228,0.9524,2.99,1.4384,-0.4413,0.3258,0.2455,0.0,25.62,27.42,-24.06,129.9,58.86,73.71,3.1,1002.7,55.386,45.30108,14.28078,185.18,NaN,,4.8,19.35484,186.95,20 / 20,1064040,2021-12-05 19:54:27:867
-4.087,-4.2043,5.3704,-4.2656,-8.4356,2.6105,0.8179,4.4683,1.3305,0.7554,0.7119,-0.3989,0.0,29.1,22.44,-25.98,162.05,59.34,58.53,3.1,1002.68,60.837,45.301067,14.280777,185.19,NaN,,4.9,19.35484,173.37,19 / 21,1064540,2021-12-05 19:54:28:367
-3.5435,-5.2913,2.3368,-4.8184,-8.3356,1.8629,2.0555,2.3811,1.118,-1.503,-0.5899,0.5693,0.0,27.6,23.88,-25.32,142.48,58.21,68.86,3.1,1002.69,54.189,45.301067,14.280777,185.19,NaN,,4.9,19.35484,173.37,19 / 21,1065040,2021-12-05 19:54:28:867
-2.5092,-9.3927,0.68,-4.8734,-8.0296,2.8187,4.2533,-2.5627,-2.4333,0.8311,0.5134,-0.4674,0.0,30.36,21.0,-22.62,165.3,54.96,59.96,3.1,1002.58,59.36,45.301052,14.28078,185.21,NaN,,4.91,19.35484,169.64,18 / 21,1065540,2021-12-05 19:54:29:367
-1.5802,-11.0304,2.3655,-5.0089,-7.5563,3.7394,3.4287,-3.4741,-1.3739,-1.525,-0.4878,0.6603,0.0,31.56,17.76,-23.28,182.16,50.4,53.26,3.1,1002.78,58.495,45.301052,14.28078,185.21,NaN,,4.91,19.35484,169.64,18 / 21,1066040,2021-12-05 19:54:29:867
-2.0734,-11.8493,-2.4757,-5.3227,-8.0006,1.9567,-4.9871,-6.2381,0.9044,1.3033,-0.3541,-0.2517,0.0,31.98,23.22,-17.28,162.91,54.67,69.82,3.1,1002.55,58.947,45.30104,14.280776,185.22,NaN,,4.87,19.35484,203.94,19 / 19,1066541,2021-12-05 19:54:30:368
-8.629,-12.6059,-0.5435,-4.9435,-7.3777,4.1595,-1.1954,-6.0063,-4.3199,1.0743,-0.4194,0.2321,0.0,31.38,18.3,-25.14,182.62,48.79,49.92,3.1,1002.61,62.469,45.30104,14.280776,185.22,NaN,,4.87,19.35484,203.94,19 / 19,1067040,2021-12-05 19:54:30:867
-7.4055,-9.8788,3.1772,-5.4783,-7.9781,1.5834,-2.4132,-3.1624,6.5237,0.0505,0.426,-0.0275,0.0,31.02,23.82,-20.34,144.35,54.44,73.88,3.1,1002.63,53.967,45.30103,14.280763,185.23,NaN,,4.83,12.903226,224.42,19 / 20,1067540,2021-12-05 19:54:31:367
-8.8732,-9.3065,7.5132,-5.0005,-7.7623,3.3033,-3.8727,-1.5442,4.2099,-0.3735,0.2177,-0.3263,0.0,30.96,18.9,-24.12,171.36,52.33,56.55,3.1,1002.65,57.123,45.30103,14.280763,185.23,NaN,,4.83,12.903226,224.42,19 / 20,1068041,2021-12-05 19:54:31:868
-6.7806,-8.9282,3.4645,-5.4697,-7.9707,1.6496,-0.6812,2.1143,-0.3375,-0.3454,0.3741,0.105,0.0,27.24,24.3,-24.42,129.83,54.37,73.22,3.1,1002.62,55.538,45.30102,14.280753,185.25,NaN,,3.31,12.903226,183.62,18 / 20,1068540,2021-12-05 19:54:32:367
-4.1205,-5.1501,2.2219,-4.9023,-8.0892,2.589,0.5304,4.6318,1.7781,0.1781,0.5787,-0.2395,0.0,28.14,20.4,-26.4,152.61,55.57,62.16,3.1,1002.62,56.068,45.30102,14.280753,185.25,NaN,,3.31,12.903226,183.62,18 / 20,1069040,2021-12-05 19:54:32:867
-2.4924,-4.9298,3.0838,-5.556,-7.8793,1.7939,2.6828,2.5401,-0.2137,-0.7015,0.4401,0.2278,0.0,28.02,21.42,-25.86,133.52,53.46,72.11,3.1,1002.82,57.644,45.301006,14.280754,185.26,NaN,,4.8,19.35484,207.56,19 / 21,1069540,2021-12-05 19:54:33:367
-4.3193,-3.8883,1.415,-4.8228,-8.129,2.6136,-0.3129,4.4346,2.5628,0.7908,0.2776,-0.4521,0.0,28.38,19.44,-25.26,156.27,55.99,61.55,3.1,1002.71,58.136,45.301006,14.280754,185.26,NaN,,4.8,19.35484,207.56,19 / 21,1070040,2021-12-05 19:54:33:867
-4.2067,-6.9027,2.5643,-5.3253,-7.9155,2.2709,2.5814,1.9992,0.6909,-1.4211,-0.7517,0.678,0.0,32.4,18.0,-28.98,147.67,53.82,66.91,3.1,1002.69,55.099,45.30099,14.280746,185.27,NaN,,5.58,19.35484,217.45,17 / 20,1070540,2021-12-05 19:54:34:367
-3.8931,-8.4015,1.3456,-5.427,-7.7991,2.4274,2.743,-2.9201,-1.8288,0.8421,0.0296,-0.245,0.0,34.08,18.78,-25.02,157.22,52.68,65.9,3.1,1002.7,61.565,45.30099,14.280746,185.27,NaN,,5.58,19.35484,217.45,17 / 20,1071041,2021-12-05 19:54:34:868
-2.8612,-12.3856,2.3153,-4.6102,-7.4445,4.4154,1.7491,-4.9411,-2.1001,-1.7094,0.1646,1.1013,0.0,30.36,16.92,-26.88,183.66,49.39,46.24,3.1,1002.63,56.166,45.30098,14.280728,185.28,NaN,,4.88,19.35484,190.41,17 / 19,1071540,2021-12-05 19:54:35:367
-6.364,-10.2523,0.1389,-5.5967,-7.8157,1.9396,-5.7737,-5.1972,0.9838,0.6803,-0.3938,-0.3568,0.0,31.74,22.32,-21.3,150.11,52.84,70.89,3.1,1002.68,52.615,45.30098,14.280728,185.28,NaN,,4.88,19.35484,190.41,17 / 19,1072041,2021-12-05 19:54:35:868
-8.5787,-10.882,4.3336,-5.0546,-7.7104,3.3422,-1.7499,-2.1875,6.539,0.9967,1.1053,0.0904,0.0,30.96,18.78,-26.46,166.99,51.84,56.53,3.1,1002.66,53.672,45.30098,14.280715,185.29,NaN,,4.52,19.35484,192.44,17 / 20,1072540,2021-12-05 19:54:36:367
-7.7407,-10.0033,5.8205,-5.3914,-7.977,1.8627,-2.3493,-2.0262,3.9578,0.4304,0.1725,-0.2481,0.0,28.38,23.94,-23.22,137.36,54.43,70.94,3.1,1002.69,58.057,45.30098,14.280715,185.29,NaN,,4.52,19.35484,192.44,17 / 20,1073040,2021-12-05 19:54:36:867
-4.032,-7.372,4.5491,-4.9972,-7.8935,2.9816,-0.0355,-0.6732,4.558,-0.0833,0.1762,-0.1656,0.0,29.04,19.68,-26.82,156.68,53.6,59.18,3.1,1002.69,52.382,45.300964,14.280695,185.31,NaN,,5.01,19.35484,211.98,15 / 19,1073541,2021-12-05 19:54:37:368
-5.8181,-6.0264,2.5475,-5.5759,-7.9085,1.592,1.2136,2.6818,0.5365,-0.6093,0.021,0.2736,0.0,29.28,22.98,-24.78,131.9,53.75,74.06,3.1,1002.69,58.137,45.300964,14.280695,185.31,NaN,,5.01,19.35484,211.98,15 / 19,1074040,2021-12-05 19:54:37:867
-4.1565,-3.589,2.2291,-4.7392,-8.1776,2.6147,0.5827,4.5886,-0.3856,1.3375,0.5115,-0.5431,0.0,30.06,19.74,-26.88,157.18,56.5,61.11,3.1,1002.71,58.159,45.30095,14.280681,185.32,NaN,,5.35,19.35484,203.88,17 / 21,1074540,2021-12-05 19:54:38:367
-2.5427,-4.9538,1.8604,-5.3993,-7.779,2.5504,-0.0572,1.664,-1.4993,-0.9935,0.2104,0.2785,0.0,32.82,18.48,-24.9,158.11,52.49,64.72,3.1,1002.83,55.366,45.30095,14.280681,185.32,NaN,,5.35,19.35484,203.88,17 / 21,1075041,2021-12-05 19:54:38:868
-2.1932,-10.5923,0.7326,-5.4415,-7.5438,3.1068,1.546,-5.1315,-4.9168,1.0083,-0.2411,-0.2499,0.0,33.72,19.5,-22.02,173.01,50.29,60.28,3.1,1002.66,60.333,45.300938,14.280672,185.33,NaN,,5.64,19.35484,193.54,16 / 20,1075540,2021-12-05 19:54:39:367
-6.2586,-10.4199,-1.0966,-5.5741,-7.4534,3.0899,-0.3111,-1.439,-3.2455,-0.999,-0.585,0.5974,0.0,32.58,16.98,-26.76,159.92,49.47,61.0,3.1,1002.78,58.799,45.300938,14.280672,185.33,NaN,,5.64,19.35484,193.54,16 / 20,1076040,2021-12-05 19:54:39:867
-10.9059,-13.3768,2.2027,-5.6293,-7.5322,2.7834,0.5869,-1.2284,-2.2087,0.9967,-0.213,0.0647,0.0,33.54,19.74,-22.62,163.25,50.18,63.69,3.1,1002.61,58.308,45.300915,14.280668,185.34,NaN,,5.92,19.35484,190.09,20 / 21,1076540,2021-12-05 19:54:40:367
-12.2587,-10.4342,-2.3153,-5.4382,-7.0842,4.051,-2.5683,-3.5799,-4.0342,0.2404,-0.588,-0.0257,0.0,34.68,16.74,-24.12,185.03,46.25,53.32,3.1,1002.68,56.752,45.300915,14.280668,185.34,NaN,,5.92,19.35484,190.09,20 / 21,1077040,2021-12-05 19:54:40:867
-6.7614,-8.9857,3.1844,-5.6623,-7.6949,2.2129,-1.0991,-1.2908,0.9715,-0.4535,-0.0871,-0.0501,0.0,30.84,22.38,-24.6,143.4,51.69,68.65,3.1,1002.57,58.301,45.3009,14.280668,185.35,NaN,,6.13,19.35484,195.23,18 / 21,1077540,2021-12-05 19:54:41:367
-5.9713,-7.7191,8.1405,-4.7911,-7.8213,3.4703,1.5684,2.8412,-0.7121,-0.4944,0.908,-0.0141,0.0,30.18,19.08,-28.08,166.41,52.9,54.08,3.1,1002.6,53.96,45.3009,14.280668,185.35,NaN,,6.13,19.35484,195.23,18 / 21,1078040,2021-12-05 19:54:41:867
-3.1916,-4.8101,3.079,-5.731,-7.7584,1.7699,2.7406,3.0201,2.1448,-0.2531,-0.2808,-0.1118,0.0,32.34,21.3,-23.28,143.13,52.29,72.84,3.1,1002.92,59.486,45.300884,14.28066,185.36,NaN,,6.29,19.35484,180.59,18 / 20,1078540,2021-12-05 19:54:42:367
-4.5036,-2.3991,6.1198,-4.8975,-7.8057,3.3548,1.1912,4.4346,0.8926,0.2569,-0.1916,-0.179,0.0,32.34,18.78,-26.94,169.05,52.75,55.59,3.1,1002.63,61.593,45.300884,14.28066,185.36,NaN,,6.29,19.35484,180.59,18 / 20,1079040,2021-12-05 19:54:42:867
-2.1572,-5.8947,4.1996,-5.5451,-7.8523,1.9397,2.4733,2.5107,2.4586,-1.448,-0.6204,0.4202,0.0,30.84,21.66,-26.1,140.13,53.2,70.72,3.1,1002.74,58.291,45.300865,14.280657,185.37,NaN,,6.23,19.35484,179.94,17 / 21,1079541,2021-12-05 19:54:43:368
-1.8915,-10.0512,0.0431,-5.1075,-7.7443,3.1797,1.9925,-1.2774,-3.0001,1.2087,0.2696,-0.1748,0.0,33.36,19.38,-26.34,167.74,52.16,58.1,3.1,1002.65,60.782,45.300865,14.280657,185.37,NaN,,6.23,19.35484,179.94,17 / 21,1080040,2021-12-05 19:54:43:867
-5.5284,-10.4558,-0.9553,-4.9731,-7.5433,3.8127,-0.8091,-2.3379,-3.1759,-1.3356,-0.4561,0.7061,0.0,33.18,18.78,-27.54,174.2,50.28,52.52,3.1,1002.72,58.148,45.300858,14.280653,185.38,NaN,,6.09,19.35484,177.37,18 / 21,1080540,2021-12-05 19:54:44:367
-10.4151,-14.3297,3.6704,-5.5635,-7.6803,2.4961,-4.8516,-6.6494,1.1744,1.1292,-0.4249,-0.4814,0.0,36.42,21.24,-21.78,164.86,51.55,65.84,3.1,1002.66,55.739,45.300858,14.280653,185.38,NaN,,6.09,19.35484,177.37,18 / 21,1081041,2021-12-05 19:54:44:868
-10.7886,-12.3497,0.6872,-4.9787,-7.69,3.4994,-1.7755,-3.0148,8.4481,1.3742,0.5176,0.0952,0.0,35.16,18.9,-24.06,181.31,51.64,54.9,3.1,1002.66,56.417,45.300846,14.280652,185.39,NaN,,5.97,12.903226,182.07,19 / 20,1081540,2021-12-05 19:54:45:367
-6.34,-9.0887,4.4653,-5.4081,-7.8864,2.1743,-0.58,1.4266,-0.1487,-0.1218,0.3173,-0.011,0.0,34.44,19.74,-22.74,156.99,53.53,68.1,3.1,1002.74,58.971,45.300846,14.280652,185.39,NaN,,5.97,12.903226,182.07,19 / 20,1082040,2021-12-05 19:54:45:867
-3.2658,-8.8277,4.755,-3.3513,-8.6688,3.1291,0.0855,-0.1589,1.6259,-0.1346,-0.4035,-0.4979,0.0,32.76,24.66,-19.02,202.26,62.13,46.96,3.1,1002.66,61.772,45.300835,14.280647,185.39,NaN,,5.84,12.903226,218.28,18 / 21,1082541,2021-12-05 19:54:46:368
-2.2267,-8.301,3.4262,-2.6596,-9.3166,1.5156,0.433,1.0157,1.9106,-0.0674,0.1627,0.7892,0.0,24.84,30.96,-20.82,164.27,71.81,60.32,3.1,1002.66,58.929,45.300835,14.280647,185.39,NaN,,5.84,12.903226,218.28,18 / 21,1083040,2021-12-05 19:54:46:867
-4.0032,-4.3791,4.7287,-3.7389,-5.21,7.4193,-0.2643,0.8309,-2.6906,0.6491,-0.3425,1.4324,0.0,3.36,2.1,-45.42,139.22,32.09,26.75,3.1,1003.08,57.606,45.300823,14.280625,185.4,NaN,,5.68,12.903226,209.17,20 / 21,1083540,2021-12-05 19:54:47:367
-5.8708,-0.103,8.2746,-1.2817,0.9101,9.6798,-3.8157,-1.8127,-1.6902,1.428,1.2702,-2.6817,11.0,0.84,-26.46,-37.56,182.59,15.88,-0.91,3.1,1003.1,51.736,45.300823,14.280625,185.4,NaN,,5.68,12.903226,209.17,20 / 21,1084040,2021-12-05 19:54:47:867
0.5722,1.075,12.8166,0.2,2.7926,9.3985,-1.7874,1.541,4.0717,0.0291,0.6215,-0.7361,0.0,11.22,-32.52,-30.06,197.44,-15.83,6.91,3.1,1002.29,43.545,45.300816,14.280618,185.41,NaN,,5.53,12.903226,208.24,20 / 22,1084540,2021-12-05 19:54:48:367
4.0894,-1.1133,19.159,2.8466,2.3843,9.0765,0.1343,0.587,3.7544,-1.1682,0.7302,0.6426,0.0,2.88,-28.68,-36.18,214.29,-14.07,-17.41,3.1,1002.26,37.084,45.300816,14.280618,185.41,NaN,,5.53,12.903226,208.24,20 / 22,1085040,2021-12-05 19:54:48:867
-0.2466,1.8747,9.5675,-0.1027,0.8725,9.7672,-0.0051,0.2959,2.1443,-0.018,-0.1806,-0.1448,2.0,9.42,-25.02,-37.02,205.52,-6.64,-1.28,3.1,1002.44,38.363,45.300808,14.280602,185.41,NaN,,5.39,12.903226,203.22,20 / 22,1085540,2021-12-05 19:54:49:367
-1.4007,4.6593,9.5723,0.5357,2.9527,9.3362,-1.9363,1.7066,0.2361,0.2795,-0.6998,-0.5755,3.0,13.62,-27.24,-32.58,224.64,-17.52,-3.28,3.1,1002.67,43.931,45.300808,14.280602,185.41,NaN,,5.39,12.903226,203.22,20 / 22,1086040,2021-12-05 19:54:49:867
-0.9745,3.3424,6.1078,-0.7299,4.5573,8.6527,0.275,-0.9371,-1.6566,0.2765,-0.4701,0.2742,0.0,17.34,-35.04,-24.54,218.36,-27.69,4.82,3.1,1002.79,44.0,45.3008,14.28059,185.42,NaN,,5.35,12.903226,203.63,20 / 21,1086541,2021-12-05 19:54:50:368
-0.2753,3.8093,4.9633,-0.4528,3.713,9.0653,1.2405,-0.4209,-2.8976,0.4249,0.4321,-0.3971,2.0,16.32,-33.24,-26.94,216.15,-22.25,2.86,3.1,1002.67,42.439,45.3008,14.28059,185.42,NaN,,5.35,12.903226,203.63,20 / 21,1087040,2021-12-05 19:54:50:867
-1.8077,2.1285,5.5404,-1.8022,4.4825,8.5341,-1.1499,-0.7641,-0.1134,-0.0674,0.1988,0.1588,2.0,22.86,-30.54,-24.72,230.64,-27.2,11.92,3.1,1002.59,40.589,45.30079,14.28058,185.43,NaN,,5.32,12.903226,212.07,20 / 22,1087540,2021-12-05 19:54:51:367
-0.5483,2.2219,13.463,-1.5021,4.0795,8.7904,0.8126,-0.6964,5.5944,0.1684,0.2238,0.2809,3.0,20.16,-32.52,-25.44,220.18,-24.58,9.7,3.1,1002.59,43.105,45.30079,14.28058,185.43,NaN,,5.32,12.903226,212.07,20 / 22,1088041,2021-12-05 19:54:51:868
-2.1884,6.4717,13.1541,-1.7482,3.9492,8.8044,-2.2215,-2.2349,6.9188,-0.3723,0.3038,0.1685,23.0,22.2,-30.3,-25.68,226.88,-23.75,11.23,3.1,1002.58,40.23,45.30078,14.280571,185.44,NaN,,5.25,12.903226,213.79,21 / 22,1088540,2021-12-05 19:54:52:367
-0.8093,5.4039,11.3991,-0.4991,4.6533,8.6179,-0.3101,0.7506,2.7812,-0.0094,-0.0474,0.0812,49.0,15.9,-34.32,-25.56,220.12,-28.33,3.31,3.1,1002.63,42.573,45.30078,14.280571,185.44,NaN,,5.25,12.903226,213.79,21 / 22,1089040,2021-12-05 19:54:52:867
-2.2291,5.8612,6.7423,-0.8799,4.9697,8.4082,-1.3228,1.6696,-1.0147,0.0706,0.2,-0.2603,57.0,22.2,-34.68,-25.68,230.32,-30.45,5.97,3.1,1002.62,41.896,45.300774,14.280558,185.45,NaN,,5.16,9.677419,217.07,21 / 22,1089540,2021-12-05 19:54:53:367
-1.3959,4.1636,7.281,-1.7244,4.219,8.6831,0.3453,-0.7425,-2.4556,0.0712,0.2049,0.7385,66.0,22.68,-35.34,-27.84,223.78,-25.48,11.23,3.1,1002.57,41.828,45.300774,14.280558,185.45,NaN,,5.16,9.677419,217.07,21 / 22,1090040,2021-12-05 19:54:53:867
-1.166,3.1628,3.8763,-0.7734,3.4345,9.1529,0.6704,-0.4177,-5.3772,-0.142,0.0082,-0.5309,75.0,18.06,-34.74,-31.74,215.86,-20.5,4.83,3.1,1002.62,44.05,45.300762,14.280549,185.47,NaN,,5.11,9.677419,199.52,21 / 22,1090540,2021-12-05 19:54:54:367
-1.8149,1.6688,4.7143,-1.5447,3.8659,8.8791,0.587,-1.6919,-1.8567,0.3767,0.2482,-0.0355,21.0,20.7,-33.42,-30.06,220.06,-20.09,7.97,3.1,1002.66,42.044,45.300762,14.280549,185.47,NaN,,5.11,9.677419,199.52,21 / 22,1091040,2021-12-05 19:54:54:867
